C:\Users\lgidu\venv\pyPoll_hw\Scripts\python.exe C:/Users/lgidu/PycharmProjects/pythonhw/pyboss2.py
<zip object at 0x000001F7DB0DE808>
['EmpID', 'FirstName', 'LastName', 'DOB', 'SSN', 'State']
['1568', 'Gina', 'Green', '3/1/1960', '***-**-3706', 'TN']
['1895', 'Barbara', 'York', '2/17/1975', '***-**-9106', 'VT']
['1194', 'Crystal', 'French', '10/4/1979', '***-**-1489', 'UT']
['1190', 'Kathy', 'Bryant', '10/12/1988', '***-**-3187', 'MO']
['271', 'Brittney', 'Lin', '9/2/1993', '***-**-2328', 'MN']
['1772', 'Lindsay', 'Francis', '1/30/1976', '***-**-4190', 'GA']
['1765', 'Bryan', 'Torres', '6/2/1985', '***-**-6406', 'IL']
['1727', 'Michael', 'Crawford', '5/31/1982', '***-**-1246', 'HI']
['161', 'Anna', 'Mann', '12/9/1969', '***-**-3666', 'SD']
['628', 'Richard', 'Bowers', '7/12/1978', '***-**-9051', 'ME']
['1203', 'Jennifer', 'Welch', '9/14/1967', '***-**-4330', 'MA']
['489', 'Megan', 'Phillips', '6/13/1986', '***-**-7101', 'WY']
['546', 'Anthony', 'Garcia', '10/30/1965', '***-**-6626', 'MI']
['713', 'Courtney', 'Hughes', '6/21/1975', '***-**-3393', 'NM']
['1880', 'Jennifer', 'Allison', '12/24/1989', '***-**-8151', 'DE']
['637', 'Randy', 'Smith', '11/19/1979', '***-**-7796', 'AR']
['1272', 'Christopher', 'Harris', '2/23/1989', '***-**-7997', 'CA']
['1900', 'Laura', 'Salazar', '7/12/1959', '***-**-8642', 'OR']
['966', 'Kristi', 'Harrell', '6/9/1968', '***-**-1401', 'WI']
['1186', 'Christine', 'Brown', '3/22/1974', '***-**-1339', 'NY']
['1491', 'Rachel', 'Morris', '6/3/1975', '***-**-9640', 'AL']
['1088', 'Daniel', 'Hanson', '10/24/1972', '***-**-3739', 'KY']
['343', 'Geoffrey', 'Lee', '9/14/1993', '***-**-6931', 'WV']
['717', 'Thomas', 'Murphy', '2/7/1987', '***-**-8386', 'RI']
['1361', 'Randall', 'Anderson', '2/10/1962', '***-**-8197', 'WI']
['1725', 'Amy', 'Dominguez', '9/18/1984', '***-**-8377', 'WV']
['1654', 'Danielle', 'Stanley', '4/7/1973', '***-**-1073', 'FL']
['1599', 'Michael', 'Henry', '3/4/1981', '***-**-2634', 'WY']
['1974', 'Jessica', 'Thompson', '1/10/1968', '***-**-7127', 'CO']
['1714', 'Christopher', 'Valenzuela', '1/23/1973', '***-**-7702', 'VA']
['97', 'Jesse', 'Baker', '12/20/1989', '***-**-6515', 'IL']
['1901', 'Charles', 'Crawford', '10/26/1991', '***-**-8999', 'WY']
['1972', 'James', 'Austin', '12/23/1961', '***-**-3614', 'KS']
['1448', 'Christopher', 'Miller', '11/17/1987', '***-**-9999', 'LA']
['1788', 'Kari', 'Howe', '7/29/1961', '***-**-2386', 'WI']
['214', 'Gerald', 'Everett', '5/19/1965', '***-**-4232', 'VT']
['1073', 'Brian', 'Snyder', '10/16/1962', '***-**-8265', 'NY']
['86', 'Brian', 'Young', '5/27/1968', '***-**-9571', 'AL']
['6', 'John', 'Snow', '3/4/1969', '***-**-5075', 'GA']
['2041', 'Tanya', 'Maxwell', '6/28/1992', '***-**-4019', 'ND']
['769', 'Jill', 'Keller', '4/11/1992', '***-**-9735', 'NV']
['2007', 'Samantha', 'Cruz', '9/18/1967', '***-**-3798', 'CT']
['1123', 'Amy', 'Jones', '11/12/1973', '***-**-4671', 'CO']
['779', 'Nathaniel', 'Dominguez', '11/24/1976', '***-**-9952', 'KY']
['1506', 'Barbara', 'Allen', '11/11/1963', '***-**-8520', 'MN']
['358', 'Sergio', 'Bass', '12/23/1959', '***-**-5957', 'NH']
['2117', 'Jeremy', 'Cunningham', '4/13/1967', '***-**-1623', 'CT']
['1497', 'Michelle', 'Wheeler', '10/14/1988', '***-**-2060', 'CO']
['1236', 'Brooke', 'Roberts', '4/26/1975', '***-**-0727', 'SD']
['622', 'Mary', 'Thomas', '12/18/1963', '***-**-1656', 'MI']
['1588', 'Taylor', 'Curry', '5/23/1983', '***-**-8049', 'AR']
['789', 'Julian', 'Hudson', '9/5/1971', '***-**-2441', 'WY']
['1639', 'Kara', 'Collins', '1/27/1966', '***-**-0133', 'RI']
['74', 'Aaron', 'Curtis', '1/13/1991', '***-**-1609', 'AK']
['49', 'Jennifer', 'Boyd', '6/26/1975', '***-**-5668', 'MA']
['1863', 'Maria', 'Eaton', '9/24/1970', '***-**-9821', 'WY']
['1603', 'Eric', 'Fry', '11/5/1968', '***-**-8303', 'NY']
['2090', 'Jillian', 'Jones', '7/17/1973', '***-**-0820', 'PA']
['348', 'Jennifer', 'Franklin', '6/24/1987', '***-**-4530', 'IL']
['973', 'John', 'Carter', '7/17/1965', '***-**-3573', 'CA']
['481', 'Joshua', 'Allen', '6/26/1984', '***-**-0650', 'IA']
['1455', 'Kimberly', 'Foster', '6/22/1965', '***-**-7792', 'GA']
['802', 'Joshua', 'Lopez', '1/20/1976', '***-**-6314', 'IN']
['2095', 'Joseph', 'Brooks', '11/8/1994', '***-**-0968', 'OK']
['64', 'Bethany', 'Williams', '6/24/1971', '***-**-7606', 'VT']
['958', 'Aaron', 'Ward', '9/12/1971', '***-**-6340', 'VA']
['1136', 'Kevin', 'Hawkins', '6/13/1980', '***-**-4639', 'SD']
['1447', 'Michael', 'Hall', '2/28/1970', '***-**-4979', 'VT']
['866', 'Brianna', 'Lester', '4/21/1990', '***-**-8063', 'NV']
['300', 'Joanna', 'Chavez', '8/31/1989', '***-**-9580', 'IA']
['627', 'Michael', 'Jimenez', '1/30/1968', '***-**-8278', 'IN']
['171', 'Jane', 'Murphy', '10/23/1961', '***-**-9115', 'WA']
['412', 'Kathryn', 'Perez', '6/8/1975', '***-**-7806', 'AR']
['568', 'Timothy', 'Smith', '10/29/1991', '***-**-7591', 'NE']
['494', 'Kelly', 'Hayes', '3/16/1977', '***-**-8491', 'AZ']
['1674', 'James', 'Contreras', '9/30/1971', '***-**-8665', 'LA']
['129', 'Keith', 'Shaw', '3/14/1975', '***-**-9267', 'IN']
['7', 'Kendra', 'Sutton', '8/22/1984', '***-**-2567', 'WI']
['589', 'Anne', 'Lawrence', '7/3/1973', '***-**-4532', 'UT']
['1886', 'Richard', 'Powers', '8/17/1990', '***-**-5848', 'AR']
['308', 'Adam', 'Wells', '11/14/1988', '***-**-0097', 'VA']
['1841', 'Stephen', 'Wolfe', '12/18/1979', '***-**-2132', 'KS']
['1377', 'George', 'Silva', '3/23/1992', '***-**-7345', 'SC']
['463', 'Anthony', 'Fuentes', '12/19/1985', '***-**-3936', 'IL']
['99', 'Scott', 'Wood', '5/14/1993', '***-**-9666', 'WY']
['2044', 'Lance', 'Perez', '8/6/1960', '***-**-7348', 'MO']
['1810', 'Melissa', 'Snyder', '9/3/1981', '***-**-0592', 'HI']
['1770', 'Sandra', 'Olson', '3/31/1957', '***-**-9854', 'IA']
['1410', 'Daniel', 'Rosario', '2/28/1982', '***-**-4641', 'ND']
['885', 'Dominique', 'Key', '5/18/1974', '***-**-0919', 'TN']
['1353', 'Evelyn', 'Gordon', '10/2/1974', '***-**-4793', 'NE']
['453', 'Michael', 'Bauer', '6/28/1977', '***-**-8715', 'AR']
['169', 'Angela', 'Johnson', '9/26/1979', '***-**-7252', 'NY']
['1747', 'Benjamin', 'Dunn', '8/30/1993', '***-**-8382', 'AZ']
['1630', 'Ronald', 'Craig', '9/22/1976', '***-**-5153', 'AZ']
['585', 'Ashley', 'Adams', '6/19/1973', '***-**-1024', 'CA']
['535', 'Elizabeth', 'Bell', '9/10/1975', '***-**-9823', 'OR']
['39', 'Alyssa', 'Hernandez', '9/24/1990', '***-**-5791', 'WA']
['88', 'Caleb', 'Thompson', '4/11/1990', '***-**-3511', 'NH']
['1245', 'John', 'Campbell', '3/29/1974', '***-**-5123', 'MI']
['844', 'Russell', 'Lewis', '1/4/1978', '***-**-4842', 'LA']
['346', 'Douglas', 'Garcia', '4/27/1987', '***-**-6456', 'WV']
['315', 'Javier', 'Burch', '8/30/1981', '***-**-9883', 'OK']
['166', 'Alison', 'Ware', '2/14/1975', '***-**-3971', 'NY']
['564', 'Timothy', 'Brown', '10/30/1980', '***-**-5939', 'GA']
['2093', 'Pamela', 'Schmidt', '5/11/1958', '***-**-4650', 'WY']
['408', 'Annette', 'Clarke', '12/4/1985', '***-**-5216', 'AL']
['853', 'Douglas', 'Meyer', '11/28/1967', '***-**-8451', 'AK']
['1100', 'John', 'Padilla', '1/25/1980', '***-**-7063', 'WY']
['462', 'Kelly', 'Ramsey', '8/16/1989', '***-**-0825', 'IL']
['547', 'Jennifer', 'Mcclure', '12/16/1982', '***-**-8291', 'MI']
['1182', 'Stephen', 'Gonzalez', '6/23/1963', '***-**-9897', 'TN']
['724', 'Stacy', 'Bryant', '11/17/1975', '***-**-9307', 'TX']
['466', 'Ronald', 'Wright', '1/23/1982', '***-**-7430', 'WA']
['2010', 'Stephanie', 'Garcia', '4/8/1960', '***-**-8073', 'AL']
['1833', 'Johnny', 'Walter', '10/26/1963', '***-**-3244', 'KS']
['227', 'Sarah', 'Coffey', '9/25/1973', '***-**-3020', 'NY']
['420', 'Katherine', 'Hart', '10/14/1976', '***-**-2031', 'VT']
['616', 'Olivia', 'Smith', '5/18/1986', '***-**-8043', 'KS']
['1984', 'Erin', 'Patterson', '9/20/1991', '***-**-6143', 'AL']
['1686', 'Michael', 'Gray', '6/4/1970', '***-**-9774', 'UT']
['195', 'Joshua', 'Jones', '5/9/1980', '***-**-6659', 'NC']
['320', 'Beverly', 'Moore', '3/3/1958', '***-**-5721', 'CA']
['426', 'Paige', 'Brown', '3/2/1959', '***-**-9459', 'AK']
['1358', 'Laurie', 'Miles', '9/12/1978', '***-**-0240', 'HI']
['1488', 'Aaron', 'Dillon', '9/18/1958', '***-**-1764', 'CT']
['328', 'Sharon', 'Davis', '6/28/1994', '***-**-9341', 'KY']
['1574', 'Jack', 'Turner', '1/30/1975', '***-**-3773', 'NJ']
['992', 'Sandra', 'Patton', '8/11/1959', '***-**-2081', 'WA']
['1260', 'David', 'Williams', '9/28/1965', '***-**-6692', 'OR']
['1414', 'Jeffrey', 'Hardy', '5/30/1980', '***-**-2321', 'AK']
['1428', 'Steven', 'Cline', '12/15/1966', '***-**-8827', 'UT']
['428', 'Jonathan', 'Diaz', '4/9/1990', '***-**-6965', 'NY']
['1304', 'Eric', 'Lyons', '6/17/1980', '***-**-4052', 'VT']
['1457', 'Lori', 'Scott', '8/16/1966', '***-**-4533', 'MI']
['1032', 'Scott', 'Jones', '12/12/1976', '***-**-7186', 'MT']
['639', 'Rhonda', 'Day', '2/11/1958', '***-**-4229', 'MT']
['687', 'David', 'Young', '8/28/1977', '***-**-5727', 'PA']
['975', 'Ryan', 'Jackson', '6/19/1982', '***-**-3652', 'OK']
['1848', 'Alex', 'Leonard', '11/1/1986', '***-**-3475', 'WV']
['1842', 'Michele', 'Cross', '12/22/1988', '***-**-0952', 'ND']
['1217', 'Stephen', 'Lopez', '10/1/1978', '***-**-0888', 'IN']
['4', 'Laura', 'Vasquez', '1/19/1968', '***-**-5984', 'NV']
['1661', 'Sharon', 'Weber', '9/12/1966', '***-**-2610', 'ME']
['1776', 'Eric', 'Obrien', '5/7/1985', '***-**-9661', 'AL']
['1707', 'Frederick', 'Mullen', '9/3/1980', '***-**-9367', 'OR']
['861', 'Carla', 'Simpson', '10/27/1975', '***-**-6697', 'MS']
['1944', 'Corey', 'Garcia', '7/16/1972', '***-**-7809', 'OH']
['499', 'Justin', 'Phillips', '9/1/1960', '***-**-1377', 'NC']
['135', 'Timothy', 'Smith', '4/21/1994', '***-**-1291', 'KY']
['2102', 'Suzanne', 'Hill', '10/25/1991', '***-**-7170', 'NJ']
['1048', 'Stacey', 'Burgess', '12/15/1967', '***-**-5899', 'MT']
['2105', 'Kelly', 'Perez', '3/12/1963', '***-**-7123', 'NE']
['1985', 'Jennifer', 'Wagner', '7/31/1977', '***-**-3321', 'OH']
['1469', 'George', 'Williams', '2/27/1962', '***-**-3096', 'NC']
['52', 'Michael', 'David', '3/9/1971', '***-**-6617', 'AL']
['1258', 'John', 'Perez', '1/1/1994', '***-**-7828', 'RI']
['1577', 'Nicole', 'Sherman', '1/7/1982', '***-**-3201', 'WV']
['196', 'Teresa', 'Macias', '8/1/1989', '***-**-3312', 'WA']
['1115', 'Benjamin', 'Lee', '10/19/1988', '***-**-4752', 'VA']
['1064', 'Jodi', 'Anderson', '3/21/1976', '***-**-6103', 'MD']
['1501', 'Matthew', 'Ritter', '2/8/1965', '***-**-2355', 'NY']
['1598', 'Lauren', 'Howard', '11/21/1965', '***-**-2196', 'OR']
['267', 'Richard', 'Butler', '12/10/1985', '***-**-1460', 'NE']
['403', 'Katrina', 'Freeman', '11/9/1969', '***-**-7170', 'KS']
['18', 'Whitney', 'Graham', '9/26/1968', '***-**-3110', 'IN']
['2058', 'Anna', 'Mills', '7/9/1974', '***-**-5746', 'ID']
['1785', 'Lisa', 'Avila', '2/3/1994', '***-**-1528', 'PA']
['151', 'Darrell', 'Stevens', '4/29/1986', '***-**-6328', 'MT']
['1151', 'Hayden', 'Norman', '2/20/1986', '***-**-6410', 'VA']
['2071', 'Anthony', 'Baker', '2/21/1962', '***-**-4451', 'LA']
['1970', 'Jonathan', 'Pierce', '12/19/1959', '***-**-8992', 'MI']
['331', 'Rachael', 'Norton', '12/23/1972', '***-**-7804', 'IN']
['1715', 'Rachel', 'Blackburn', '5/26/1964', '***-**-3968', 'TX']
['645', 'Gabrielle', 'Rodriguez', '4/12/1988', '***-**-2821', 'MI']
['1530', 'Katherine', 'Prince', '8/13/1990', '***-**-4732', 'OH']
['289', 'Amy', 'Ellis', '7/18/1991', '***-**-8269', 'GA']
['1431', 'Christopher', 'Jordan', '12/26/1960', '***-**-4964', 'AR']
['2015', 'John', 'Hancock', '4/1/1983', '***-**-3528', 'TX']
['376', 'Pamela', 'Wang', '6/22/1964', '***-**-5305', 'VA']
['248', 'Cynthia', 'Campbell', '3/3/1974', '***-**-4326', 'NM']
['864', 'Kristi', 'Mccoy', '9/28/1985', '***-**-3151', 'CO']
['15', 'Karen', 'Jacobs', '4/13/1977', '***-**-4171', 'CO']
['321', 'Jennifer', 'Johnson', '12/6/1989', '***-**-3693', 'NH']
['360', 'Carla', 'Hughes', '5/24/1987', '***-**-1835', 'VT']
['1537', 'Ernest', 'Oliver', '2/9/1988', '***-**-2396', 'MO']
['801', 'Tyler', 'Blackwell', '1/25/1963', '***-**-8949', 'CT']
['1650', 'Bethany', 'Weber', '6/10/1962', '***-**-0793', 'KY']
['1449', 'Richard', 'Alvarez', '12/17/1983', '***-**-2399', 'ID']
['1339', 'Kimberly', 'Stevens', '4/22/1968', '***-**-5276', 'NV']
['1939', 'Emily', 'Mitchell', '12/15/1993', '***-**-6049', 'NE']
['1009', 'Sherry', 'Fernandez', '4/23/1968', '***-**-8164', 'AK']
['446', 'Danielle', 'Manning', '5/21/1961', '***-**-2579', 'MD']
['1670', 'Deanna', 'Acosta', '5/4/1958', '***-**-5562', 'AK']
['849', 'Kristin', 'Dawson', '3/16/1981', '***-**-4356', 'RI']
['1351', 'Sarah', 'Moreno', '5/11/1988', '***-**-7060', 'SC']
['1392', 'Stephanie', 'Flores', '3/30/1967', '***-**-0809', 'TN']
['1234', 'Sharon', 'Jones', '7/18/1964', '***-**-7077', 'CT']
['829', 'Robin', 'Coleman', '7/20/1964', '***-**-9488', 'SC']
['1046', 'Cindy', 'Hopkins', '3/25/1966', '***-**-4307', 'KS']
['1249', 'Peter', 'Hernandez', '12/20/1961', '***-**-7684', 'ME']
['141', 'William', 'Ray', '9/24/1961', '***-**-8062', 'SC']
['507', 'Cheryl', 'Smith', '12/21/1978', '***-**-9119', 'NE']
['1838', 'Christopher', 'Glover', '3/14/1970', '***-**-0848', 'NV']
['1145', 'Sharon', 'Leblanc', '5/15/1967', '***-**-0490', 'ME']
['592', 'David', 'Price', '4/19/1981', '***-**-0393', 'WV']
['819', 'John', 'Patel', '1/25/1987', '***-**-9381', 'VA']
['1405', 'Victor', 'Cole', '7/1/1959', '***-**-6357', 'WY']
['784', 'Karen', 'Heath', '3/7/1974', '***-**-9945', 'CA']
['1572', 'Paul', 'Allen', '11/7/1981', '***-**-5698', 'LA']
['1240', 'Kristina', 'Johnson', '2/14/1980', '***-**-5010', 'NJ']
['1077', 'Dominic', 'Ramos', '3/19/1982', '***-**-8256', 'VT']
['93', 'Brandon', 'House', '6/6/1979', '***-**-4394', 'NJ']
['83', 'Sandra', 'Kelly', '5/9/1985', '***-**-4847', 'NH']
['2070', 'Anthony', 'Melton', '4/8/1991', '***-**-9353', 'NM']
['261', 'Yvette', 'Duke', '11/8/1976', '***-**-9549', 'IL']
['974', 'Michael', 'Henry', '3/27/1974', '***-**-2095', 'NE']
['1700', 'Emily', 'Taylor', '4/14/1973', '***-**-2018', 'IA']
['1166', 'Peggy', 'Mcdaniel', '1/4/1988', '***-**-3459', 'WA']
['207', 'Teresa', 'Murphy', '2/13/1971', '***-**-1236', 'MD']
['137', 'Natalie', 'Ward', '3/4/1992', '***-**-8729', 'HI']
['89', 'Jacqueline', 'Kirby', '12/4/1975', '***-**-1802', 'ID']
['1031', 'Amanda', 'Young', '8/6/1977', '***-**-9361', 'WY']
['1872', 'Russell', 'Zavala', '2/9/1973', '***-**-2734', 'NY']
['1564', 'Nicole', 'Carpenter', '2/17/1973', '***-**-6993', 'SC']
['1732', 'Bradley', 'Wagner', '1/2/1994', '***-**-3583', 'TX']
['460', 'Marie', 'Bailey', '8/23/1969', '***-**-9692', 'NH']
['5', 'Rebecca', 'Roach', '5/19/1965', '***-**-6554', 'ND']
['1689', 'Chad', 'Duncan', '6/29/1958', '***-**-9407', 'NE']
['361', 'Mark', 'Thompson', '6/15/1976', '***-**-1322', 'NE']
['823', 'Suzanne', 'Rhodes', '4/28/1980', '***-**-1958', 'NC']
['846', 'Melissa', 'Reyes', '8/20/1984', '***-**-2985', 'LA']
['1627', 'Samuel', 'Phillips', '6/19/1972', '***-**-8806', 'MI']
['744', 'James', 'Cortez', '11/23/1986', '***-**-8728', 'NJ']
['125', 'Randall', 'Whitehead', '11/7/1962', '***-**-9200', 'VA']
['1468', 'Matthew', 'Richardson', '5/13/1962', '***-**-0719', 'SD']
['79', 'Sandra', 'Myers', '4/5/1959', '***-**-2873', 'NM']
['1865', 'Natasha', 'Davis', '1/12/1977', '***-**-1572', 'WY']
['1642', 'Susan', 'Diaz', '11/24/1976', '***-**-6920', 'WI']
['1637', 'Nicholas', 'Nguyen', '7/13/1974', '***-**-5394', 'NH']
['1745', 'Michael', 'Welch', '3/12/1980', '***-**-0630', 'WV']
['117', 'Jennifer', 'Yates', '9/13/1971', '***-**-8351', 'RI']
['1485', 'Gail', 'Bradshaw', '2/10/1990', '***-**-2069', 'NM']
['913', 'Anthony', 'Mills', '8/29/1959', '***-**-7435', 'RI']
['1003', 'Christina', 'Winters', '1/27/1958', '***-**-1063', 'AZ']
['199', 'Tracey', 'Gomez', '7/12/1959', '***-**-2801', 'NJ']
['2052', 'Angela', 'Hart', '7/7/1961', '***-**-8217', 'IL']
['12', 'Katherine', 'Baird', '3/30/1980', '***-**-1191', 'NJ']
['1667', 'Jennifer', 'Bradley', '7/30/1965', '***-**-2170', 'TN']
['1412', 'Hunter', 'Payne', '10/10/1971', '***-**-2149', 'TN']
['241', 'Amy', 'Black', '4/27/1974', '***-**-4888', 'NJ']
['474', 'James', 'Mccormick', '4/15/1962', '***-**-8300', 'OK']
['1004', 'Michael', 'Edwards', '2/8/1981', '***-**-2239', 'AZ']
['2103', 'William', 'Johnson', '11/13/1973', '***-**-7808', 'MO']
['1884', 'Heather', 'Thompson', '7/27/1970', '***-**-2820', 'HI']
['1315', 'John', 'Gibson', '10/24/1961', '***-**-4643', 'LA']
['1301', 'Laurie', 'Elliott', '8/2/1964', '***-**-9421', 'CO']
['332', 'James', 'Neal', '7/18/1966', '***-**-1272', 'GA']
['1232', 'Eric', 'Moore', '1/1/1964', '***-**-6218', 'WA']
['1815', 'Corey', 'White', '5/18/1979', '***-**-2974', 'CA']
['800', 'Kenneth', 'Holmes', '10/1/1991', '***-**-2289', 'MI']
['1933', 'Daniel', 'Mason', '6/12/1974', '***-**-3217', 'CT']
['319', 'John', 'Warren', '7/7/1993', '***-**-4238', 'ID']
['1752', 'Julie', 'Taylor', '1/17/1989', '***-**-2015', 'ME']
['223', 'Kathryn', 'Carpenter', '10/31/1991', '***-**-2644', 'WI']
['1811', 'Kathy', 'Castillo', '2/18/1977', '***-**-5318', 'AR']
['1665', 'Kendra', 'Wood', '11/22/1960', '***-**-7560', 'OH']
['105', 'Elizabeth', 'Johnson', '6/27/1968', '***-**-8484', 'NC']
['517', 'Katherine', 'Johnson', '12/9/1983', '***-**-5126', 'MI']
['1631', 'Linda', 'Day', '6/1/1970', '***-**-8740', 'AK']
['1529', 'Brandon', 'Ho', '12/11/1992', '***-**-4498', 'NV']
['63', 'Timothy', 'Martin', '4/10/1985', '***-**-9876', 'FL']
['618', 'Chad', 'Zimmerman', '9/20/1979', '***-**-6293', 'NM']
['583', 'Dylan', 'Parker', '2/18/1981', '***-**-3245', 'IL']
['2025', 'Kylie', 'Mccormick', '2/22/1983', '***-**-4307', 'DE']
['1261', 'Jason', 'Reyes', '10/14/1985', '***-**-9108', 'CO']
['461', 'Arthur', 'Carlson', '12/9/1990', '***-**-0609', 'WI']
['437', 'Kevin', 'Wyatt', '7/11/1975', '***-**-1089', 'NE']
['591', 'Michelle', 'Skinner', '9/18/1975', '***-**-4888', 'ME']
['1250', 'William', 'Grant', '4/26/1970', '***-**-4808', 'PA']
['1489', 'Cassie', 'White', '10/14/1972', '***-**-2610', 'OK']
['746', 'Jimmy', 'Carney', '1/23/1990', '***-**-9509', 'MO']
['1135', 'Daniel', 'Jones', '9/5/1974', '***-**-3456', 'LA']
['613', 'Austin', 'Oliver', '12/9/1970', '***-**-2351', 'WY']
['1308', 'Michael', 'Welch', '4/18/1992', '***-**-6942', 'RI']
['1016', 'Derek', 'Payne', '3/26/1970', '***-**-1519', 'WA']
['1483', 'Eric', 'Dominguez', '11/5/1966', '***-**-4746', 'RI']
['182', 'William', 'Burns', '1/11/1979', '***-**-3068', 'TX']
['1293', 'Andrew', 'Nguyen', '12/24/1972', '***-**-3264', 'KS']
['167', 'Cheryl', 'Salazar', '3/14/1991', '***-**-7968', 'TX']
['1436', 'Karen', 'Williams', '8/13/1987', '***-**-2151', 'AR']
['56', 'Todd', 'Reyes', '3/28/1970', '***-**-3675', 'VT']
['1381', 'Andrew', 'Williams', '9/16/1968', '***-**-5827', 'NE']
['355', 'Jeffrey', 'Mathews', '2/25/1957', '***-**-1447', 'CT']
['1855', 'Victoria', 'Reeves', '5/9/1970', '***-**-1972', 'CT']
['1657', 'Aaron', 'Munoz', '11/10/1986', '***-**-0581', 'OR']
['1387', 'Larry', 'Smith', '3/9/1959', '***-**-9634', 'UT']
['709', 'Zachary', 'Hall', '2/14/1981', '***-**-0846', 'IL']
['893', 'Andrea', 'Aguilar', '5/22/1979', '***-**-1821', 'KS']
['685', 'Christopher', 'Bauer', '10/12/1981', '***-**-5742', 'MO']
['725', 'Charles', 'Fry', '2/26/1976', '***-**-6923', 'CT']
['1515', 'Joshua', 'Mann', '5/2/1977', '***-**-2818', 'OR']
['1559', 'Diana', 'Smith', '8/20/1992', '***-**-0859', 'VT']
['968', 'Michelle', 'Kennedy', '4/3/1987', '***-**-1154', 'WI']
['903', 'Christine', 'Sims', '5/30/1977', '***-**-0585', 'SD']
['1908', 'Frederick', 'Moody', '12/14/1983', '***-**-8461', 'AK']
['1238', 'Kevin', 'Smith', '11/17/1977', '***-**-2592', 'NC']
['1498', 'Amy', 'Sampson', '3/14/1971', '***-**-1910', 'IN']
['1856', 'Vanessa', 'Edwards', '12/8/1993', '***-**-2861', 'PA']
['1524', 'Daniel', 'Mitchell', '3/23/1972', '***-**-1942', 'NV']
['130', 'Jessica', 'Rivera', '12/8/1985', '***-**-7802', 'MN']
['1341', 'Amy', 'Dickson', '8/15/1987', '***-**-6803', 'RI']
['679', 'Stephen', 'Johnson', '3/18/1973', '***-**-6635', 'MT']
['349', 'Bryan', 'Hartman', '7/31/1973', '***-**-5028', 'CT']
['2002', 'Jason', 'Buck', '4/25/1964', '***-**-2468', 'CA']
['1259', 'Adrian', 'Hartman', '8/31/1982', '***-**-6535', 'CO']
['1318', 'Gabrielle', 'Sampson', '10/29/1985', '***-**-6945', 'IL']
['1207', 'Nancy', 'Montoya', '9/18/1980', '***-**-9310', 'IN']
['1094', 'Theresa', 'Daniels', '9/21/1961', '***-**-4320', 'NC']
['1581', 'Tammy', 'Jones', '10/6/1962', '***-**-9069', 'CO']
['925', 'Caitlin', 'Orozco', '7/20/1990', '***-**-9661', 'OK']
['1324', 'Michael', 'Michael', '3/2/1975', '***-**-6357', 'VT']
['146', 'Daniel', 'Edwards', '11/7/1967', '***-**-0900', 'NJ']
['797', 'Nicholas', 'Mclaughlin', '7/10/1962', '***-**-4974', 'OK']
['856', 'Heather', 'Fisher', '12/3/1961', '***-**-0333', 'TN']
['479', 'John', 'Wade', '9/24/1992', '***-**-4931', 'IN']
['503', 'Timothy', 'Moore', '12/25/1986', '***-**-1862', 'NH']
['1342', 'Christopher', 'Santos', '2/9/1989', '***-**-1539', 'VT']
['1910', 'Jessica', 'Bennett', '6/11/1985', '***-**-3499', 'FL']
['1668', 'David', 'Ochoa', '1/8/1972', '***-**-4198', 'SC']
['1575', 'Joseph', 'Ellis', '2/8/1958', '***-**-5537', 'MS']
['1693', 'Shelia', 'Jones', '9/27/1962', '***-**-6040', 'FL']
['425', 'Kelli', 'Garcia', '1/26/1982', '***-**-3958', 'KS']
['572', 'John', 'Odonnell', '11/4/1966', '***-**-7711', 'AR']
['1902', 'Shawn', 'Phelps', '2/2/1972', '***-**-9307', 'NC']
['561', 'Samantha', 'Dunlap', '2/14/1977', '***-**-2309', 'TX']
['2098', 'Lawrence', 'Hall', '5/11/1994', '***-**-9377', 'MD']
['702', 'Christopher', 'Hernandez', '12/4/1985', '***-**-7847', 'KY']
['436', 'Christopher', 'Smith', '9/29/1988', '***-**-4989', 'NE']
['1589', 'Jennifer', 'Lindsey', '11/15/1977', '***-**-8382', 'ND']
['963', 'Brent', 'Gillespie', '10/28/1959', '***-**-8806', 'WV']
['1958', 'James', 'Macias', '4/20/1960', '***-**-4913', 'NH']
['1734', 'Tamara', 'Grant', '3/21/1968', '***-**-6745', 'MO']
['1388', 'Angelica', 'Mejia', '10/11/1990', '***-**-5190', 'MD']
['976', 'Erica', 'Moore', '1/4/1981', '***-**-6562', 'LA']
['1191', 'Kyle', 'Berry', '12/12/1974', '***-**-2612', 'MT']
['1887', 'Christine', 'Parks', '8/6/1992', '***-**-5992', 'ND']
['1716', 'Holly', 'Jacobs', '2/5/1973', '***-**-9418', 'KS']
['221', 'Crystal', 'Ramos', '5/1/1968', '***-**-9392', 'NC']
['1737', 'Heather', 'Franklin', '6/4/1977', '***-**-3245', 'AK']
['922', 'Cameron', 'Kennedy', '3/25/1969', '***-**-9205', 'TN']
['1664', 'Megan', 'Mendoza', '4/27/1984', '***-**-9281', 'OH']
['1663', 'James', 'Stanley', '8/8/1988', '***-**-5348', 'CO']
['1465', 'Ricardo', 'Price', '3/19/1986', '***-**-0586', 'SD']
['340', 'Deanna', 'Lopez', '4/4/1957', '***-**-2027', 'CT']
['363', 'Juan', 'Beasley', '7/30/1962', '***-**-8974', 'KS']
['1638', 'Steven', 'Cain', '5/20/1982', '***-**-0881', 'GA']
